up_id,dn_id,region,facc_up,facc_dn,facc_drop,drop_pct,wse_up,wse_dn,river_name,severity
32100501115,32100501065,AS,1934.9177,912.5376,1022.3801,52.83842821841983,1.600000023841858,1.600000023841858,NODATA,Major (50-90%)
32100500525,32100501185,AS,2934.1805,1934.9177,999.2628,34.05594168456917,1.600000023841858,1.600000023841858,NODATA,Moderate (25-50%)
32100500575,32100501225,AS,374.1624450683594,164.7866,209.37584506835938,55.95854095675114,1.600000023841858,1.600000023841858,NODATA,Major (50-90%)
32100500865,32300001685,AS,4507748.9958,2253874.4979,2253874.4979,50.0,0.5,0.5,NODATA,Moderate (25-50%)
33121000055,33121000925,AS,314068.02,11968.9142,302099.1058,96.18906942515191,1.300000071525574,1.800000071525574,NODATA,Extreme (>90%)
34100003985,34100007065,AS,24134407.0068,9745703.4008,14388703.605999999,59.619047619218094,2.799999952316284,2.5,NODATA,Major (50-90%)
34100007155,34100007205,AS,3084920.7084,1402746.759,1682173.9493999998,54.5289201378684,1.700000047683716,1.300000071525574,NODATA,Major (50-90%)
34211100805,34211101305,AS,8690358.6566,4351616.631,4338742.0256,49.9259259260248,1.899999976158142,1.899999976158142,NODATA,Moderate (25-50%)
34217700761,34217701031,AS,7737042.4061,3734442.1798,4002600.2263,51.7329493133486,35.70000076293945,34.5,Lena River,Major (50-90%)
34251500011,34251300081,AS,1862425.0919,98287.6571,1764137.4348000002,94.72259810461803,89.5999984741211,89.20000457763672,Lena River,Extreme (>90%)
35139000515,35139001195,AS,47622.4499,33635.4366,13987.013299999999,29.37062946020339,3.0,2.299999952316284,NODATA,Moderate (25-50%)
35141300905,35141300855,AS,48608.498,19131.4651,29477.0329,60.64172750205118,4.5,3.600000143051147,NODATA,Major (50-90%)
35141500881,35141500891,AS,5056.5875,1032.1826,4024.4048999999995,79.58736796307787,6.700000286102295,7.200000286102295,Allaikha River,Major (50-90%)
35414700891,35414701011,AS,4196.5966796875,1553.6685,2642.9281796875002,62.97789331245208,13.0,12.0,NODATA,Major (50-90%)
42216000611,42216000561,AS,1149.1614,304.1898,844.9716,73.52941022905921,23.899999618530273,23.899999618530273,NODATA,Major (50-90%)
42218100011,42217000571,AS,5696251.3196,231009.1523,5465242.1673,95.9445407279498,28.899999618530273,28.899999618530273,Amur,Extreme (>90%)
42230000191,42230000591,AS,4986483.2835,159016.8396,4827466.4439,96.81104236073192,44.10000228881836,48.25,Amur,Extreme (>90%)
42243800111,42243800361,AS,16817.353515625,9810.1229,7007.230615625,41.666666572208186,143.10000610351562,140.10000610351562,Lalin River,Moderate (25-50%)
42249700173,42249700643,AS,78072.4687,28915.7291,49156.7396,62.962963024634064,205.60000610351562,203.1999969482422,NODATA,Major (50-90%)
42264100021,42264100181,AS,77258.1019,43987.0165,33271.085399999996,43.06484961676233,158.40000915527344,156.90000915527344,NODATA,Moderate (25-50%)
43309000165,43309000755,AS,4461187.7077,321074.5383,4140113.1694,92.80293591444659,0.400000005960464,0.300000011920929,Yangtze,Extreme (>90%)
43430100055,43430100191,AS,4117778.1288,3193121.9653,924656.1635000003,22.455220620870676,0.699999988079071,0.699999988079071,Yangtze,Minor (10-25%)
43444000083,43444001181,AS,27880.3241,20998.3988,6881.925300000003,24.683806670669235,14.0,14.0,Xiushui River,Minor (10-25%)
43470000263,43470000981,AS,3618.092529296875,2001.498,1616.594529296875,44.68085092370585,20.600000381469727,21.600000381469727,Liu River,Moderate (25-50%)
43661000375,43661000355,AS,41526.3244,15533.5378,25992.7866,62.593516222687896,0.800000011920929,1.100000023841858,NODATA,Major (50-90%)
43662200033,43662200765,AS,6396.33203125,3349.4291,3046.90293125,47.63515896867162,6.800000190734863,3.900000095367432,Sui River,Moderate (25-50%)
43670700165,43670701875,AS,20159.7653,6175.6185,13984.146799999999,69.3666150964565,1.600000023841858,1.600000023841858,NODATA,Major (50-90%)
44105900065,44105900755,AS,6656.2455,3824.785,2831.4605,42.53840246727679,0.100000001490116,0.0,NODATA,Moderate (25-50%)
44230000151,44230000831,AS,3168335.778,318307.2223,2850028.5557,89.95348837360507,7.400000095367432,7.400000095367432,NODATA,Major (50-90%)
45100200645,45100100835,AS,5536.9974,3893.2013,1643.7961,29.68749994356147,0.200000002980232,0.200000002980232,NODATA,Moderate (25-50%)
45220100055,45220100165,AS,23551.5001,5274.2423,18277.2578,77.60549316346945,0.0,0.0,NODATA,Major (50-90%)
45244500031,45244501041,AS,115359.2605,9028.116,106331.14450000001,92.17391307739877,122.70000457763672,121.20000457763672,Ghaghara River,Extreme (>90%)
45244500251,45244501121,AS,90283.6985,42373.1101,47910.5884,53.06670993324448,187.60000610351562,185.3000030517578,Budi Kulo,Major (50-90%)
45257000411,45257000401,AS,487861.3114,70322.3512,417538.9602,85.58558558410827,42.29999923706055,45.29999923706055,NODATA,Major (50-90%)
45311101715,45311101605,AS,1479667.9854,1123361.0482,356306.9371999998,24.080195065089487,0.0,0.0,NODATA,Minor (10-25%)
45311100275,45311101745,AS,14157.1973,5961.9784,8195.2189,57.88729736782011,0.0,0.0,NODATA,Major (50-90%)
45311400365,45311400355,AS,1447085.0777,1107370.3559,339714.72179999994,23.475794687893764,0.0,0.0,NODATA,Minor (10-25%)
45311500295,45311500265,AS,17.2941,11.9371,5.357000000000001,30.975881948178863,0.0,0.0,NODATA,Moderate (25-50%)
45311901665,45311901745,AS,341.2665,59.6693,281.5972,82.5153362548038,0.0,0.0,NODATA,Major (50-90%)
45311900485,45311901965,AS,23.863035202026367,15.9333,7.929735202026368,33.23020368068267,0.0,0.0,Ghanral River,Moderate (25-50%)
45363000333,45363000653,AS,422149.0708,379645.4833,42503.587499999965,10.068383526097286,260.8999938964844,260.8000183105469,Krishna,Minor (10-25%)
45403500675,45403503215,AS,1573.4832,462.0821,1111.4010999999998,70.63317231477272,1.5,0.0,Mandovi,Major (50-90%)
45590001195,45590001055,AS,14.4977,11.4839,3.0138,20.788125012933083,1.300000071525574,0.5,NODATA,Minor (10-25%)
45590000575,45590001075,AS,84.8673,44.684,40.1833,47.34838978028051,0.0,1.0,NODATA,Moderate (25-50%)
45590001175,45590001095,AS,263.7482,97.3445,166.40370000000001,63.09188081662738,0.0,0.0,NODATA,Major (50-90%)
45651000101,45651000311,AS,326315.8145,86312.2035,240003.61099999998,73.54948805277716,112.30000305175781,108.4000015258789,Indus,Major (50-90%)
45653000071,45653000241,AS,633493.3926,20776.9537,612716.4389000001,96.72025723666562,150.0,156.1999969482422,Indus,Extreme (>90%)
49150301221,49150301213,AS,400.4268,172.2893,228.13750000000002,56.973584185673886,4569.0,4561.10009765625,NODATA,Major (50-90%)
51180200141,51180200811,OC,5015.115387887666,2507.5577,2507.557687887666,49.99999987924173,45.0,38.0,NODATA,Moderate (25-50%)
52150900385,52150900865,OC,26.914932250976562,21.0713,5.843632250976562,21.71148787032349,0.0,0.0,NODATA,Minor (10-25%)
53130200151,53130200741,OC,6324.6142578125,1697.3406,4627.2736578125005,73.16293878471159,65.5,45.70000076293945,Kikori,Major (50-90%)
53159100075,53159100895,OC,37.707496643066406,17.5471,20.160396643066406,53.46522160805779,1.300000071525574,0.0,Jet River,Major (50-90%)
56410700121,56410700111,OC,156753.8267,73000.8796,83752.9471,53.42960287680173,28.899999618530273,28.100000381469727,Murray River,Major (50-90%)
56410700091,56410700151,OC,1744260.8679,1309338.9867,434921.88119999995,24.934451560770462,30.5,29.30000114440918,Murray River,Minor (10-25%)
71224300783,71224301553,NA,20.384105682373047,11.7637,8.620405682373047,42.28984001896859,319.20001220703125,75.0999984741211,NODATA,Moderate (25-50%)
72554000191,72554000651,NA,4444.5103,2097.4093,2347.101,52.80899000279064,113.5,113.5,NODATA,Major (50-90%)
77443000103,77443000223,NA,63584.4921875,29310.8507,34273.641487500005,53.902516648922486,4.0,4.0,Sacramento River,Major (50-90%)
